len,k,p,num_of_chains,steps,delta_t,time,chain_e2e_avg_distance,msd,chain_center_of_mass_msd,tracking_monomer_0,tracking_monomer_msd_0,tracking_monomer_1,tracking_monomer_msd_1,tracking_monomer_2,tracking_monomer_msd_2
100,1000,100,500,500000,5e-05,4.848050000000001,62.526660250822864,3970.5090874348593,0.19406341392431867,0,991.3066242172356,25,32.21387923956139,50,2.467739940228803
100,1000,100,500,500000,5e-05,4.912100000000001,62.947345604331645,4023.205851774384,0.19530387402107757,0,1004.695356688552,25,34.291149580339244,50,2.4623731273755043
100,1000,100,500,500000,5e-05,4.97695,63.37394343226178,4076.838662058466,0.19551427196397406,0,1018.2614218643541,25,36.54165928198142,50,2.5077392607590974
100,1000,100,500,500000,5e-05,5.0427,63.805076827616695,4131.492327682002,0.1977944451262112,0,1032.0488622310022,25,38.91985233634632,50,2.5210565514614127
100,1000,100,500,500000,5e-05,5.1093,64.23523806343776,4186.386981230916,0.20029556945387544,0,1045.9000925632142,25,41.45768961735946,50,2.5068066314048134
100,1000,100,500,500000,5e-05,5.1768,64.66542726103502,4241.720632945946,0.20370089533356406,0,1059.9429775143244,25,44.00584732293083,50,2.5404065486568355
100,1000,100,500,500000,5e-05,5.2452000000000005,65.10842897004446,4298.922230900299,0.2066727312921909,0,1074.6472510506312,25,46.62537756158062,50,2.5404789430822006
100,1000,100,500,500000,5e-05,5.31445,65.5370545024939,4354.740009836105,0.20944961516420374,0,1088.6344818762632,25,49.415984124151976,50,2.5400064647370724
100,1000,100,500,500000,5e-05,5.384650000000001,65.98049191297316,4412.8841291446315,0.21074285147571586,0,1103.2872882616539,25,52.24381243032209,50,2.577571828735599
100,1000,100,500,500000,5e-05,5.4558,66.42546848945916,4471.563629868325,0.21266027847346947,0,1118.0985563961342,25,55.27859681512758,50,2.6194213627831338
100,1000,100,500,500000,5e-05,5.52785,66.87826192628698,4531.614373035924,0.21711481712479774,0,1133.4936853141005,25,58.47180386757189,50,2.672615746431375
100,1000,100,500,500000,5e-05,5.60085,67.32969771984838,4592.133774138052,0.21991160715646146,0,1148.5977345933381,25,61.714531249230454,50,2.688085862955318
100,1000,100,500,500000,5e-05,5.67485,67.78059997779863,4652.9557259583935,0.22160371093803724,0,1163.9635946596247,25,65.00870033152171,50,2.678401426399476
100,1000,100,500,500000,5e-05,5.7498000000000005,68.23519304224908,4714.601687446303,0.2246223279686385,0,1179.5616479232062,25,68.57721295929522,50,2.695655778775168
100,1000,100,500,500000,5e-05,5.82575,68.69084679073954,4776.4922368099415,0.2275422806715497,0,1195.4109247125568,25,72.15801344363435,50,2.745010294258063
100,1000,100,500,500000,5e-05,5.9027,69.15165477564327,4839.905097439896,0.23010644401589397,0,1211.192105979784,25,75.97326528629377,50,2.7637809585196305
100,1000,100,500,500000,5e-05,5.980700000000001,69.6240383804606,4905.3100125031115,0.23388405087028535,0,1227.561469321501,25,79.70377169279831,50,2.7498809319956523
100,1000,100,500,500000,5e-05,6.0597,70.09472253080668,4970.761274254806,0.24007429494673266,0,1244.593583384791,25,83.79027972395139,50,2.732120331525309
100,1000,100,500,500000,5e-05,6.1397,70.56980230234159,5037.584205703998,0.24225998338103755,0,1261.0974219099398,25,87.88254349911779,50,2.760680212118215
100,1000,100,500,500000,5e-05,6.2208000000000006,71.04581717891483,5104.717148914106,0.2458791349124026,0,1278.1114546989281,25,92.11147700142016,50,2.7579750178769107
100,1000,100,500,500000,5e-05,6.303,71.52570825733483,5172.913900980089,0.24845207031633687,0,1295.2168078013249,25,96.48736571763132,50,2.7668051413082995
100,1000,100,500,500000,5e-05,6.38625,72.01411825419204,5242.7737071916945,0.25251513446614016,0,1313.2348530783972,25,101.02509805704442,50,2.7764372155608226
100,1000,100,500,500000,5e-05,6.4706,72.49273416323972,5311.7902335638855,0.2564538501344345,0,1330.281868422676,25,105.79106805928272,50,2.7915264852550394
100,1000,100,500,500000,5e-05,6.55605,72.9769682073569,5381.936147541873,0.2599415362525471,0,1348.0173808216175,25,110.61280985199802,50,2.7963731033437904
100,1000,100,500,500000,5e-05,6.642650000000001,73.47439953379987,5454.543928793217,0.2639203251695273,0,1366.2580452237746,25,115.62390933951798,50,2.7941306674753887
100,1000,100,500,500000,5e-05,6.7304,73.97050722490354,5527.29132225029,0.2688267587040447,0,1384.8289701643903,25,120.67082953123567,50,2.8171928623627
100,1000,100,500,500000,5e-05,6.8193,74.47029492185034,5601.296889908939,0.2724732716315516,0,1403.605170318677,25,125.97682496624515,50,2.890946081160587
100,1000,100,500,500000,5e-05,6.909400000000001,74.96673410428603,5675.121578268744,0.27822319537757806,0,1422.3436707931155,25,131.39161167970255,50,2.913828714352421
100,1000,100,500,500000,5e-05,7.00065,75.46675957566538,5750.2781148586855,0.281341782881445,0,1441.2421808626484,25,137.10312763443494,50,2.971398613650758
